otu	test-stat	p	q	site	n_asp	n_nml	total_taxa	level
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__;d__denovo996	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__;d__denovo997	0.0004662004660762982	0.9827736736935181	1.0	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo998	0.28565624060388467	0.5930176554608992	0.8045619653036762	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vogesella;s__;d__denovo999	1.9375201018025099	0.16393805073511825	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__;d__denovo1781	0.7109866589420184	0.3991164595200716	0.6846212096758344	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Anaerovorax;s__;d__denovo683	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__;d__denovo1755	0.2126921170053731	0.6446654836673169	0.8286005108632549	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo1756	0.2126921170053731	0.6446654836673169	0.8286005108632549	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1753	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__;d__denovo177	1.9923528793136458	0.1580950824295269	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__;s__;d__denovo2033	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo2035	0.34369492068565727	0.5577041688335906	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__;d__denovo1539	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1530	0.47604848169923647	0.49021766507552345	0.7843482641208375	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__;d__denovo1535	0.2126921170053731	0.6446654836673169	0.8286005108632549	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo1536	0.1329783608210804	0.7153637413957011	0.862152664954819	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__;d__denovo1404	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1240	1.7626688300957862	0.1842919776290119	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo455	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo450	3.093254286172006	0.07861743375891374	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo453	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo298	0.00016531237676645916	0.989741572797452	1.0	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Cronobacter;s__;d__denovo292	0.0586588133056041	0.8086284368784857	0.9391829654859007	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Kingella;s__;d__denovo290	0.5405280395536798	0.4622139721115165	0.7473862449463468	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo297	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__;d__denovo296	0.2673787953907642	0.605095542962693	0.8114183634480469	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo294	4.225684032602763	0.03981656704422643	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo674	3.0128180673711307	0.08260855774760496	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;s__;d__denovo670	3.82915398889961	0.05036835001521869	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Chryseobacterium;s__;d__denovo672	2.34180324930732	0.12594368798925884	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__;d__denovo2533	0.30329735425066645	0.5818226220675466	0.7970019737450872	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo709	0.2346352532226389	0.6281079559701775	0.8232827445484813	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor;s__;d__denovo708	0.34369492068565727	0.5577041688335906	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium;s__;d__denovo700	0.08422248172373059	0.7716547460013857	0.9064501320117543	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas;s__;d__denovo703	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__;c__;o__;f__;g__;s__;d__denovo707	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo706	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo2192	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__;s__;d__denovo2624	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo2628	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo1896	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__;c__;o__;f__;g__;s__;d__denovo1053	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__;d__denovo935	0.2970658493712469	0.5857277436359369	0.7970019737450872	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillales_Incertae_Sedis_X;g__Thermicanus;s__;d__denovo850	3.093254286172006	0.07861743375891374	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__;d__denovo854	0.0004662004660762982	0.9827736736935181	1.0	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__;s__;d__denovo857	0.10444910557459806	0.746554482479135	0.8859367771619403	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo1190	0.30329735425066645	0.5818226220675466	0.7970019737450872	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillales_Incertae_Sedis_XI;g__Gemella;s__;d__denovo1058	0.9540794816605931	0.32868306962615934	0.598074291398188	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__;d__denovo825	1.1918933581336968	0.2749479759663395	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__;s__;d__denovo1748	0.0004662004660762982	0.9827736736935181	1.0	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1742	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1740	1.3542476279048838	0.24453691122557492	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo1744	1.144462688885365	0.28471130999564453	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo789	3.093254286172006	0.07861743375891374	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1525	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__;d__denovo1522	0.7644044303716242	0.3819536724696567	0.6612929254698534	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__;s__;d__denovo846	0.7201007133864432	0.3961108753256698	0.6809847929922319	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__;d__denovo1411	0.3866173350230395	0.5340828548837944	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo1415	0.1970416625148598	0.6571194024539393	0.8326252886106842	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__;d__denovo1038	5.317302925136217	0.02111466809813856	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__;d__denovo465	0.5405280395536798	0.4622139721115165	0.7473862449463468	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo2697	0.1423806733671674	0.7059256780384119	0.8563386002871193	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1250	0.4647644796343391	0.4954056647498257	0.7872199604243806	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo446	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo442	2.1002706063043775	0.14727307194075057	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__;d__denovo288	3.7395323545404717	0.05313931566321598	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo289	0.30329735425066645	0.5818226220675466	0.7970019737450872	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__;d__denovo284	1.075843898484474	0.29962916827111397	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo286	1.6890848034635144	0.1937216561532411	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__;d__denovo287	0.9556977155588512	0.3282732208361086	0.598074291398188	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Brachymonas;s__;d__denovo280	0.0004662004660762982	0.9827736736935181	1.0	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo281	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo282	6.38501677742181	0.011508767344712992	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo283	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__;d__denovo1155	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__;d__denovo2056	0.34369492068565727	0.5577041688335906	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo663	0.0722072031239073	0.7881497927596953	0.9200037832465374	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo2059	0.03053056713545626	0.8612918067615982	0.9916610380580189	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo27	4.46709815509725	0.03455362813600014	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__;d__denovo713	0.0038461253984533846	0.9505491841676899	1.0	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;s__;d__denovo710	0.4312530773017478	0.5113747220618552	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__;d__denovo717	0.6449235141751509	0.4219335244745276	0.706826998099438	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo2616	0.13831777770393933	0.709959129092558	0.8567517188529178	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__;d__denovo188	0.04870625456761584	0.8253299751041901	0.9573827711208607	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__;d__denovo1796	1.0156174880361797	0.3135608136641243	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo2473	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__;d__denovo917	0.5951245565177472	0.44044429823351294	0.7272816881862989	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo856	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__;s__;d__denovo840	1.5467059980333404	0.21362238431711017	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo847	0.00651764592283872	0.9356551363172518	1.0	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__;d__denovo753	0.06144509236344617	0.8042263215044746	0.9358384560378867	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__;d__denovo615	9.056742588388131	0.002617278401252033	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__;s__;d__denovo611	1.079078557111159	0.2989037805187043	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo1069	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1080	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__;d__denovo1086	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1088	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__;d__denovo1089	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__;d__denovo1239	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1462	1.2256739487075816	0.2682500046496217	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__;d__denovo1391	1.079078557111159	0.2989037805187043	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo1392	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__;d__denovo1461	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo1399	0.3866173350230395	0.5340828548837944	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__;s__;d__denovo1468	0.08422248172373059	0.7716547460013857	0.9064501320117543	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb;s__;d__denovo387	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo380	0.26260554424009	0.6083357353490322	0.8122813847538156	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__;d__denovo382	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__;d__denovo388	2.918180112890295	0.08758659605860546	0.5912934764997324	bal	33	33	928	otu
